Cod_Cli-Cod_cli,PROVINCIA,TOTAL_VOL,Uds_AH,Uds_DNT,Uds_VH,Resto_Farmacos,MUESTRA,"Facturacion estimada",Diferencia,"Cuota total mercado","Cuota actual","Cuota potencial",,,,
anon_S10231,OURENSE,0,43200,246,154,0,0,"550779142,1147358","550736342,1147358","8,217218986346368E-05","6,504798755252578E-09","8,216568506470842E-05",,,,
anon_S10232,ASTURIAS,0,56100,85,56,"3744941,12",0,"197185569,46184328","200874551,5818433","2,9418634100669015E-05","5,671083651987238E-07","2,885152573547029E-05",,,,
anon_S10233,SEVILLA,0,22000,174,230,"3565412,905",0,"399389994,45558095","402933811,3605809","5,958604446777516E-05","5,352758471953705E-07","5,905076862057979E-05",,,,
anon_S10234,MELILLA,0,0,51,376,0,0,"135584736,58367744","135585163,58367744","2,022824371010903E-05","6,370525386451493E-11","2,0228180004855165E-05",,,,
anon_S10235,BADAJOZ,0,7200,0,46,"12726174,12",0,"16753238,756936572","29472258,87693657","2,4994597846919787E-06","1,8997324620799112E-06","5,997273226120674E-07",,,,
anon_S10236,MADRID,0,87800,427,305,"4521213,651",0,"955563949,1289777","959998094,7799777","0,00014256310061601862","6,877400865288024E-07","0,00014187536052948983",,,,
anon_S10237,MELILLA,0,0,212,2,"2470343,282",0,"471027426,42035234","473497983,70235234","7,027382149240673E-05","3,685889434113255E-07","6,99052325489954E-05",,,,
anon_S10238,ALICANTE,0,0,6,2,0,0,"19976943,792848725","19976951,792848725","2,9804128237952546E-06","1,1935410560096475E-12","2,9804116302541987E-06",,,,
anon_S10239,CORDOBA,0,74270,163,472,"21556010,36",0,"397707292,8362302","419189668,19623023","5,933499778431154E-05","3,227173195153713E-06","5,610782458915782E-05",,,,
anon_S10240,VALENCIA,0,4800,265,735,"19425031,25",0,"631223703,7045882","650644934,9545882","9,417392573723686E-05","2,898936856158782E-06","9,127498888107808E-05",,,,
anon_S10241,SEGOVIA,0,45000,26,44,"4602524,996",0,"68404527,16347893","72962122,15947893","1,0205451448317405E-05","6,933869299288741E-07","9,51206451838853E-06",,,,
anon_S10242,BARCELONA,0,0,309,110,0,0,"686209330,6567223","686209749,6567223","0,0001023773761444622","6,251171280850528E-11","0,0001023773136327494",,,,
anon_S10243,ASTURIAS,0,225075,218,119,"13299983,81",0,"496222493,2544575","509297739,0644575","7,403273982683316E-05","2,0178893997519827E-06","7,201485042708118E-05",,,,
anon_S10244,AVILA,0,121000,90,75,"7381547,978",0,"211215974,28598428","218476687,26398426","3,151186712442503E-05","1,1193494963374257E-06","3,0392517628087603E-05",,,,
anon_S10245,HUELVA,0,61250,70,134,"608408,2797",0,"166155719,6139773","166703081,89367732","2,478920913126367E-05","9,993851658677097E-08","2,46892706146769E-05",,,,
anon_S10246,GRANADA,0,0,123,149,"150109,4517",0,"282228629,9192359","282379011,37093586","4,21064321237451E-05","2,2435804583285225E-08","4,208399631916181E-05",,,,
anon_S10247,NAVARRA,0,51750,71,101,"8892543,824",0,"171893153,65795287","180734119,48195288","2,5645192017217708E-05","1,334448398127395E-06","2,431074361909031E-05",,,,
anon_S10248,VALENCIA,0,360900,261,177,"5629924,307",0,"588042761,1160127","593312223,4230127","8,773164726015433E-05","8,938521925909471E-07","8,683779506756339E-05",,,,
anon_S10249,MADRID,0,45000,421,68,"295077,2539",0,"928841538,0004642","929092104,2543643","0,00013857631376633738","5,0809975790131966E-08","0,00013852550379054725",,,,
anon_S10250,"LA RIOJA",0,33700,339,402,"60227278,2",0,"802282185,8887113","862476505,0887114","0,00011969459092041759","8,990604496365606E-06","0,00011070398642405198",,,,
anon_S10251,CACERES,0,0,48,98,0,0,"116097769,06074178","116097915,06074178","1,732093173564024E-05","2,1782124272176064E-11","1,732090995351597E-05",,,,
anon_S10252,BARCELONA,0,9800,344,242,"6572362,761",0,"772769814,1866908","779332962,9476908","0,00011529156250959524","9,820976134562672E-07","0,00011430946489613897",,,,
anon_S10253,BARCELONA,0,162350,322,248,"36830375,44",0,"743637005,5184765","780305600,9584765","0,0001109451621067968","5,519127113091809E-06","0,000105426034993705",,,,
anon_S10254,ZARAGOZA,0,6900,258,142,"227515,6319",0,"576546736,8778342","576767752,5097342","8,601652514651082E-05","3,503276215818733E-08","8,598149238435263E-05",,,,
anon_S10255,ZARAGOZA,0,220700,564,152,"3446672,559",0,"1246742446,541735","1249969135,100735","0,0001860047870271842","5,472517865307207E-07","0,00018545753524065349",,,,
anon_S10256,NAVARRA,0,0,84,78,"782486,3428",0,"194206745,05533898","194989393,39813897","2,8974215447193205E-05","1,1676536619371406E-07","2,885745008099949E-05",,,,
anon_S10257,GIRONA,0,57600,196,227,"9968653,61",0,"451194000,0211775","461105476,6311775","6,731482040631162E-05","1,4959062736708289E-06","6,58189141326408E-05",,,,
anon_S10258,MALAGA,0,98400,508,500,"3541687,926",0,"1140796653,6618779","1144240949,587878","0,00017019845533798372","5,432246845688082E-07","0,0001696552306534149",,,,
anon_S10259,ASTURIAS,0,114250,307,205,"2978554,705",0,"688097595,6392828","690962412,3442829","0,00010265909136712613","4,615000608322479E-07","0,00010219759130629388",,,,
anon_S10260,HUESCA,0,460800,660,174,"15922865,53",0,"1464924971,9912975","1480387871,5212975","0,00021855601225567454","2,4444466089032212E-06","0,00021611156564677132",,,,
anon_S10261,MADRID,0,4800,216,76,"106369,1567",0,"481747900,53276503","481849761,68946505","7,187323724153837E-05","1,6629183333971848E-08","7,18566080582044E-05",,,,
anon_S10262,ALICANTE,0,91750,483,131,4220885,0,"1069482934,4774566","1073612683,4774566","0,000159558973875065","6,435049707865695E-07","0,00015891546890427842",,,,
anon_S10263,BARCELONA,0,26400,255,348,0,0,"579449238,3521276","579423441,3521276","8,644955698084802E-05","4,028648641928563E-09","8,64455283322061E-05",,,,
anon_S10264,GRANADA,0,24000,219,311,"801831,7501",0,"499660720,9559396","500439082,7060396","7,454569806703674E-05","1,2328708448254178E-07","7,44224109825542E-05",,,,
anon_S10265,CUENCA,0,4800,11,40,"776761,4043",0,"33134137,566717397","33906149,9710174","4,943369192668601E-06","1,1661081180230769E-07","4,826758380866294E-06",,,,
anon_S10266,CACERES,0,12300,148,282,"4320807,851",0,"345537674,98899686","349846612,8399969","5,1551675187185704E-05","6,465319178675397E-07","5,0905143269318163E-05",,,,
anon_S10267,"CIUDAD REAL",0,58000,122,196,"11040097,14",0,"288927048,54214954","299909463,6821495","4,3105786828343475E-05","1,6558017657786323E-06","4,1449985062564845E-05",,,,
anon_S10268,VALLADOLID,0,60000,116,164,"70250850,81",0,"310734532,403759","380925663,213759","4,635930274298081E-05","1,0489902664524982E-05","3,586940007845583E-05",,,,
anon_S10269,GIRONA,0,45500,35,6,"927134,6406",0,"84016606,69170772","84898282,33230771","1,2534658684146005E-05","1,4511603890457303E-07","1,2389542645241432E-05",,,,
anon_S10270,TERUEL,0,0,27,39,"2999768,185",0,"69368947,33473535","72368781,51973535","1,0349335832022206E-05","4,475531576273425E-07","9,901782674394862E-06",,,,
anon_S10271,LEON,0,69600,101,57,0,0,"229845648,598316","229776206,598316","3,4291277268407053E-05","1,0407379623140123E-08","3,4280869888783914E-05",,,,
anon_S10272,BALEARES,0,166400,261,125,"1614312,668",0,"583154312,8983281","584602611,566328","8,700232680415635E-05","2,6572679813276205E-07","8,673660000602359E-05",,,,
anon_S10273,LEON,0,49800,222,239,"1536098,231",0,"503307112,3559098","504793871,58690983","7,508971279730486E-05","2,36673108972299E-07","7,485303968833256E-05",,,,
anon_S10274,VALLADOLID,0,13560,59,57,"499737,7929",0,"138500576,94129592","138986870,73419592","2,0663265607557468E-05","7,659755506847305E-08","2,0586668052488995E-05",,,,
anon_S10275,BADAJOZ,0,45000,55,47,"2449433,441",0,"130504573,03837508","132909108,47937508","1,9470320739788795E-05","3,7216630806307894E-07","1,9098154431725717E-05",,,,
anon_S10276,SEGOVIA,0,70200,175,159,"8651722,056",0,"401393254,85884905","409975110,91484904","5,988491615992253E-05","1,3012963379830977E-06","5,858361982193943E-05",,,,
anon_S10277,SEGOVIA,0,289800,63,155,"10002265,62",0,"157631211,49324355","167343895,11324355","2,3517415328215747E-05","1,5355328825706995E-06","2,1981882445645048E-05",,,,
anon_S10278,NAVARRA,0,6150,167,117,"560673,2041",0,"377008012,002437","377562819,206537","5,624681759618581E-05","8,460821640652408E-08","5,616220937977929E-05",,,,
anon_S10279,VALENCIA,0,18450,149,312,0,0,"346460799,3596245","346442810,3596245","5,16893985417041E-05","2,8213818637748053E-09","5,1686577159840326E-05",,,,
anon_S10280,BARCELONA,0,577800,899,456,"27936729,07",0,"2006979804,3179708","2034340088,3879707","0,00029942659937946326","4,25435979824456E-06","0,0002951722395812187",,,,
anon_S10281,VALENCIA,0,4800,497,906,"51446,61438",0,"1133545988,574654","1133594038,189034","0,00016911670952986154","8,600897703206768E-09","0,00016910810863215834",,,,
anon_S10282,BARCELONA,0,991700,485,499,"29863266,18",0,"1106736528,8408208","1135609079,0208209","0,0001651169356696406","4,6034804202522834E-06","0,0001605134552493883",,,,
anon_S10283,BARCELONA,0,29000,360,303,"99319,34678",0,"806546123,5184386","806617105,8652185","0,00012033073899808558","1,924321579780047E-08","0,00012031149578228778",,,,
anon_S10284,AVILA,0,0,60,63,"6791026,879",0,"144828609,48273352","151619759,36173353","2,1607361437803825E-05","1,0131895247626812E-06","2,0594171913041145E-05",,,,
anon_S10285,CASTELLON,0,183040,231,388,"20677833,49",0,"541646816,0538763","562142228,5438763","8,080971410215084E-05","3,112380972056491E-06","7,769733313009435E-05",,,,
anon_S10286,CACERES,0,10500,57,173,"13574045,18",0,"147571077,37765145","161134852,55765146","2,2016517441225437E-05","2,026748364248856E-06","1,998976907697658E-05",,,,
anon_S10287,VALENCIA,0,85750,277,331,"696218,14",0,"627094104,6091671","627705180,7491671","9,35578199790812E-05","1,167545940679442E-07","9,344106538501326E-05",,,,
anon_S10288,OURENSE,0,4800,88,47,"65439,89786",0,"201051846,36870077","201112621,26656076","2,9995454128448564E-05","1,0499416238549434E-08","2,9984954712210014E-05",,,,
anon_S10289,SEVILLA,0,9600,187,166,0,0,"422588194,61981493","422578947,61981493","6,304704500796804E-05","1,4849142663080026E-09","6,304556009370173E-05",,,,
anon_S10290,ALMERIA,0,38600,176,246,"11142699,79",0,"409156062,0144319","420260583,8044319","6,104306979118172E-05","1,6682305041553356E-06","5,937483928702639E-05",,,,
anon_S10291,CORDOBA,0,15000,193,438,"1192707,395",0,"449075482,55632067","450253820,95132065","6,699875320978912E-05","1,8027518549816281E-07","6,681847802429095E-05",,,,
anon_S10292,MADRID,0,271300,184,85,"4847741,093",0,"415250571,3353541","419827281,4283541","6,1952325677526E-05","7,637633468050083E-07","6,1188562330721E-05",,,,
anon_S10293,GUADALAJARA,0,578550,673,1137,"90928217,67",0,"1584216726,24367","1674568203,91367","0,00023635346304862705","1,365240555327408E-05","0,00022270105749535297",,,,
anon_S10294,ZARAGOZA,0,154250,304,176,"5801235,812",0,"681935898,5704827","687583364,3824828","0,00010173981156383772","8,885862156014796E-07","0,00010085122534823625",,,,
anon_S10295,GIRONA,0,88470,212,113,"155961,277",0,"474771878,86338913","474839695,14038914","7,083246620778673E-05","3,651583316444622E-08","7,079595037462229E-05",,,,
anon_S10296,BADAJOZ,0,16125,111,108,"10276413,06",0,"260357313,1398126","270617820,1998126","3,88433928080908E-05","1,5356035163303943E-06","3,73077892917604E-05",,,,
anon_S10297,BARCELONA,0,127800,1136,1268,"35424278,83",0,"2566558941,038999","2601857823,868999","0,0003829116835998362","5,304466872849384E-06","0,0003776072167269868",,,,
anon_S10298,ASTURIAS,0,10300,279,346,"15019045,23",0,"640959349,5387058","655968719,7687058","9,562641236346046E-05","2,2423608175134705E-06","9,3384051545947E-05",,,,
anon_S10299,SEGOVIA,0,0,10,37,"45342,46735",0,"30362776,79686395","30408166,26421395","4,529902585189277E-06","6,771774099079301E-09","4,523130811090198E-06",,,,
anon_S10300,VALLADOLID,0,24600,170,178,"1727355,32",0,"387111062,63946444","388814165,95946443","5,775411831196539E-05","2,614307443752514E-07","5,749268756759014E-05",,,,
anon_S10301,PALENCIA,0,83400,72,68,"4879819,21",0,"170073089,67396706","174869648,88396707","2,5373651881036265E-05","7,404966241073261E-07","2,463315525692894E-05",,,,
anon_S10302,HUESCA,0,0,40,16,"287667,2071",0,"95000055,97664957","95287779,18374957","1,4173308391418242E-05","4,292618255507706E-08","1,4130382208863165E-05",,,,
anon_S10303,ALICANTE,0,425125,702,518,"13763292,56",0,"1571262487,8990443","1584601875,4590442","0,0002344207861344214","2,1169893747195697E-06","0,0002323037967597018",,,,
anon_S10304,MURCIA,0,44400,244,370,"37808044,75",0,"579705504,8396542","617469763,5896542","8,648779005261583E-05","5,647397464208778E-06","8,084039258840706E-05",,,,
anon_S10305,ASTURIAS,0,145900,79,104,"10949796,33",0,"190754722,71294484","201558802,04294485","2,8459199148204458E-05","1,6554234416104773E-06","2,680377570659398E-05",,,,
anon_S10306,BALEARES,0,0,4,4,0,0,"15705649,380816264","15705657,380816264","2,3431671684120885E-06","1,1935410560096475E-12","2,3431659748710327E-06",,,,
anon_S10307,MADRID,0,1042200,774,382,"33979751,19",0,"1734474791,3094213","1767413498,4994214","0,00025877085925519495","5,225189542536459E-06","0,00025354566971265847",,,,
anon_S10308,ASTURIAS,0,0,2,2,0,0,"11248162,429212458","11248166,429212458","1,6781429579912847E-06","5,967705280048237E-13","1,6781423612207568E-06",,,,
anon_S10309,MADRID,0,311700,559,329,"30852928,8",0,"1260914035,531327","1291456152,331327","0,00018811908368818075","4,649665479069801E-06","0,00018346941820911097",,,,
anon_S10310,BARCELONA,0,152825,963,292,"3827890,392",0,"2124189418,2104385","2127865738,6024384","0,00031691341017192566","5,940806433333537E-07","0,0003163193295285923",,,,
anon_S10311,GRANADA,0,53700,93,177,"10535796,32",0,"224449032,05169302","234931398,37169302","3,348614184191511E-05","1,5799151095585248E-06","3,1906226732356586E-05",,,,
anon_S10312,GRANADA,0,0,63,75,0,0,"147760092,07184255","147760230,07184255","2,204471704093871E-05","2,0588583216166418E-11","2,2044696452355494E-05",,,,
anon_S10313,CUENCA,0,36900,106,249,0,0,"249693867,20228592","249657322,20228592","3,7252485242468624E-05","5,5581715052049266E-09","3,724692707096342E-05",,,,
anon_S10314,VIZCAYA,0,329075,147,66,"3953617,631",0,"333075411,94754547","336700167,57854545","4,969239736334022E-05","6,389779637016757E-07","4,9053419399638546E-05",,,,
anon_S10315,OURENSE,0,0,151,61,0,0,"339141608,1833407","339141820,1833407","5,059742914599432E-05","3,162883798425566E-11","5,0597397517156335E-05",,,,
anon_S10316,PONTEVEDRA,0,86650,171,156,"2912197,08",0,"388997388,0910303","391823262,1710303","5,8035544170895366E-05","4,4745467482499533E-07","5,758808949607037E-05",,,,
anon_S10317,"A CORUNA",0,233000,405,173,"1511147,641",0,"899561348,5155963","900840074,1565963","0,0001342079252315959","2,603002105007811E-07","0,00013394762502109514",,,,
anon_S10318,MADRID,0,105100,469,501,"21208732,41",0,"1066595530,3372511","1087700132,747251","0,00015912819445173656","3,180011472133547E-06","0,000155948182979603",,,,
anon_S10319,GUIPUZCOA,0,27000,391,91,"434852,4597",0,"864532188,9869065","864940523,4466065","0,00012898183272472055","6,897689490749847E-08","0,00012891285582981304",,,,
anon_S10320,VALENCIA,0,10800,158,94,"8110951,931",0,"360937954,6708388","369038358,60183877","5,384928344647439E-05","1,211743143590031E-06","5,263754030288436E-05",,,,
anon_S10321,MURCIA,0,16800,234,503,"16180139,13",0,"550782210,3134959","566946286,4434959","8,21726476161122E-05","2,4165739341378076E-06","7,97560736819744E-05",,,,
anon_S10322,VALENCIA,0,0,192,482,0,0,"448208381,9504965","448209055,9504965","6,686938818819638E-05","1,005558339688128E-10","6,686928763236241E-05",,,,
anon_S10323,CADIZ,0,0,161,132,0,0,"364268479,1698228","364268772,1698228","5,434617316242232E-05","4,3713441176353336E-11","5,434612944898114E-05",,,,
anon_S10324,BARCELONA,0,80400,218,61,"1709410,649",0,"486399278,64798194","488028568,29698193","7,25671885849804E-05","2,670681862524249E-07","7,230012039872797E-05",,,,
anon_S10325,MALAGA,0,0,204,188,0,0,"460709574,3829115","460709966,3829115","6,873447399034193E-05","5,848351174447273E-11","6,873441550683018E-05",,,,
anon_S10326,MALAGA,0,0,419,466,0,0,"942821954,1785692","942822839,1785692","0,0001406620888524211","1,3203547932106723E-10","0,0001406619568169418",,,,
anon_S10327,BARCELONA,0,0,729,152,0,0,"1604686395,5040293","1604687276,5040293","0,00023940738688177422","1,3143870879306243E-10","0,00023940725544306543",,,,
anon_S10328,BARCELONA,0,771100,575,148,"5304812,578",0,"1271702392,605548","1276236828,183548","0,0001897286270750526","9,065892555939892E-07","0,0001888220378194586",,,,
anon_S10329,"LA RIOJA",0,0,30,37,"779902,5911",0,"74458135,17383306","75238104,76493306","1,1108605160485722E-05","1,1636571617711336E-07","1,099223944430861E-05",,,,
anon_S10330,MURCIA,0,40700,170,181,"2224250,238",0,"387556092,50958264","389739993,7475826","5,782051348960748E-05","3,379662539728102E-07","5,748254723563467E-05",,,,
anon_S10331,CANTABRIA,0,204150,102,52,"10240207,07",0,"238088607,7643795","248124818,8343795","3,552106604187053E-05","1,5582440964990316E-06","3,39628219453715E-05",,,,
anon_S10332,MADRID,0,232200,929,515,"17629534,18",0,"2068857330,1193852","2086256108,2993853","0,00030865827031549884","2,6650545685807114E-06","0,0003059932157469181",,,,
anon_S10333,TARRAGONA,0,0,89,38,"25265,54359",0,"202790417,83476648","202815810,3783565","3,02548361813931E-05","3,7883804113974506E-09","3,0251047800981705E-05",,,,
anon_S10334,ZARAGOZA,0,1500,123,129,0,0,"281205411,81059974","281204163,81059974","4,195377552100637E-05","2,6138549126611277E-10","4,19535141355151E-05",,,,
anon_S10335,CORDOBA,0,21600,47,75,"5776516,585",0,"116395142,2017663","122150180,78676629","1,7365297617236154E-05","8,650544754670979E-07","1,6500243141769056E-05",,,,
anon_S10336,BARCELONA,0,8700,630,306,0,0,"1395817469,5275285","1395809705,5275285","0,00020824568207207503","1,4376202019636204E-09","0,00020824424445187306",,,,
anon_S10337,BARCELONA,0,65500,337,192,"13426081,33",0,"759379250,6446185","772740360,9746186","0,00011329378909077409","2,012923451383359E-06","0,00011128086563939073",,,,
anon_S10338,BARCELONA,0,121725,444,305,"25755102,92",0,"1005711355,4105304","1031345482,3305304","0,0001500447241471973","3,86074381050846E-06","0,00014618398033668881",,,,
anon_S10339,SEGOVIA,0,33100,279,213,35399664,0,"647294123,5981808","682661179,5981808","9,657151397852648E-05","5,286380723012522E-06","9,128513325551395E-05",,,,
anon_S10340,CADIZ,0,54600,76,118,"12647043,6",0,"185902917,7402906","198495555,3402906","2,7735345594377634E-05","1,8950205827958806E-06","2,584032501158175E-05",,,,
anon_S10341,BARCELONA,0,194850,239,270,"6211755,676",0,"544721026,5178257","550738441,1938257","8,12683636525931E-05","9,558943020459938E-07","8,03124693505471E-05",,,,
anon_S10342,BARCELONA,0,82550,455,141,"2287102,105",0,"1007658467,2523553","1009863615,3573554","0,00015033521888767985","3,536235532808207E-07","0,00014998159533439903",,,,
anon_S10343,SALAMANCA,0,21600,188,294,"10509759,24",0,"437187719,1534665","447676360,39346653","6,52251864991097E-05","1,5712731144144443E-06","6,365391338469525E-05",,,,
anon_S10344,HUESCA,0,24950,145,127,"1136928,367",0,"329819355,14090455","330931605,5079045","4,9206617678412015E-05","1,7338427203389743E-07","4,903323340637812E-05",,,,
anon_S10345,MURCIA,0,147750,118,119,"7044677,974",0,"274158525,63244677","281055690,60644674","4,090243202467481E-05","1,0730926185739453E-06","3,982933940610087E-05",,,,
anon_S10346,GRANADA,0,1250,284,74,0,0,"629978714,2778535","629977822,2778535","9,398818248784865E-05","2,399017522579391E-10","9,39879425860964E-05",,,,
anon_S10347,TERUEL,0,7200,208,184,0,0,"469252163,2069764","469245355,2069764","7,000896530110825E-05","1,1326704621531554E-09","7,00078326306461E-05",,,,
anon_S10348,TOLEDO,0,9600,109,359,"823698,5742",0,"261866983,01019642","262681549,58439642","3,906862442950628E-05","1,2439182967952676E-07","3,894423259982675E-05",,,,
anon_S10349,NAVARRA,0,7500,16,7,0,0,"42031637,87640357","42024160,87640357","6,2708106821022265E-06","1,1223761705450722E-09","6,269688305931682E-06",,,,
anon_S10350,MADRID,0,4800,156,81,"1570794,932",0,"351948938,7057604","353515170,6377604","5,2508188495543494E-05","2,3510251352662536E-07","5,227308598201687E-05",,,,
anon_S10351,"CIUDAD REAL",0,44100,266,661,"10320517,81",0,"624365815,8098246","634643160,6198245","9,315077939224788E-05","1,54646291233034E-06","9,160431647991755E-05",,,,
anon_S10352,MADRID,0,21000,219,276,0,0,"497538740,36711705","497518235,36711705","7,422911419793484E-05","3,2068956248659215E-09","7,422590730230997E-05",,,,
anon_S10353,SEVILLA,0,33920,219,246,"6672119,959",0,"500242898,651605","506881563,610605","7,463255468974546E-05","1,0005611263623497E-06","7,363199356338311E-05",,,,
anon_S10354,NAVARRA,0,0,316,91,"171896,293",0,"700705928,8138604","700878232,1068604","0,00010454016177858947","2,5706381785144962E-08","0,00010451445539680431",,,,
anon_S10355,VIZCAYA,0,401800,112,27,"4907308,195",0,"255469324,16961268","259974971,36461267","3,811414086843381E-05","7,921005629670698E-07","3,732204030546674E-05",,,,
anon_S10356,MALAGA,0,18000,92,164,"25285199,28",0,"230726511,43053776","255993966,71053776","3,4422695512778254E-05","3,775089091948011E-06","3,0647606420830245E-05",,,,
anon_S10357,PONTEVEDRA,0,39000,123,85,0,0,"279157293,87531495","279118501,87531495","4,164821141559236E-05","5,849544715503282E-09","4,1642361870876857E-05",,,,
anon_S10358,"A CORUNA",0,45850,214,264,"10234194,02",0,"492358994,997383","502547817,017383","7,345633435312815E-05","1,5337781385101541E-06","7,192255621461799E-05",,,,
anon_S10359,"A CORUNA",0,48750,37,21,"1834939,454",0,"89637144,99733384","91423392,45133384","1,3373201587225964E-05","2,810412406878306E-07","1,3092160346538133E-05",,,,
anon_S10360,BARCELONA,0,171000,488,231,"5012911,931",0,"1085535494,6184156","1090378125,5494156","0,00016195389757285233","7,735087345507527E-07","0,0001611803888383016",,,,
anon_S10361,HUELVA,"288057061,2",72300,97,199,"20349010,01",1,"240232952,03708002","260509958,04708","3,5840986407831436E-05","3,0467531503235453E-06","3,279423325750789E-05",,,,
anon_S10362,GRANADA,0,0,301,374,0,0,"681040475,5411584","681041150,5411584","0,00010160622104533834","1,00705026600814E-10","0,00010160612034031173",,,,
anon_S10363,MADRID,0,0,19,7,0,0,"48578223,89913077","48578249,89913077","7,247513081455204E-06","3,879008432031354E-12","7,2475092024467715E-06",,,,
anon_S10364,ALMERIA,0,0,133,128,"615036,3862",0,"303358810,8340957","303974108,2202957","4,5258899429094686E-05","9,179783651064047E-08","4,5167101592584046E-05",,,,
anon_S10365,MADRID,0,0,154,60,0,0,"345641646,0711751","345641860,0711751","5,156718690658789E-05","3,1927223248258065E-11","5,1567154979364644E-05",,,,
anon_S10366,MADRID,0,49750,546,677,"19883193,92",0,"1242002383,7815447","1261837050,7015448","0,00018529760458814052","2,974030829546173E-06","0,00018232357375859434",,,,
anon_S10367,MALAGA,0,7800,254,246,"11461239,74",0,"579563069,3153385","591017009,0553385","8,64665397218527E-05","1,7111708216530272E-06","8,475536890019966E-05",,,,
anon_S10368,MURCIA,0,4900,58,135,"1540892,885",0,"140589017,1529624","142125203,03796238","2,0974845499513145E-05","2,3064970321986365E-07","2,0744195796293282E-05",,,,
anon_S10369,MURCIA,0,15750,161,440,"7550145,833",0,"383245530,88098913","390780527,71398914","5,717740945483421E-05","1,128865577544059E-06","5,604854387729015E-05",,,,
anon_S10370,GUIPUZCOA,0,462325,214,57,"6600829,789",0,"480490510,39634717","486629286,18534714","7,168564389763384E-05","1,0538110844061046E-06","7,063183281322773E-05",,,,
anon_S10371,BARCELONA,0,0,412,312,"110890,4856",0,"920446325,9384229","920557940,4240229","0,00013732380998259316","1,66520588761247E-08","0,00013730715792371705",,,,
anon_S10372,BARCELONA,0,88500,520,357,"31800630,63",0,"1177694210,8257976","1209407218,4557977","0,00017570329900568383","4,757754172858239E-06","0,0001709455448328256",,,,
anon_S10373,BALEARES,0,235250,447,176,"6549817,404",0,"994449901,3000789","1000765091,7040789","0,0001483645981682982","1,0123750113180864E-06","0,00014735222315698013",,,,
anon_S10374,MADRID,0,0,314,404,0,0,"710805459,0197613","710806177,0197613","0,0001060469372719835","1,0712030977686586E-10","0,00010604683015167373",,,,
anon_S10375,"A CORUNA",0,3000,50,25,"385303,6125",0,"117300948,7258737","117683327,33837369","1,75004372766516E-05","5,7943227411851455E-08","1,7442494049239748E-05",,,,
anon_S10376,SEVILLA,0,28800,25,43,0,0,"63347128,80072726","63318396,80072726","9,450924875499895E-06","4,306892900610812E-09","9,446617982599285E-06",,,,
anon_S10377,TOLEDO,129852587,19400,49,122,"8397852,073",1,"124558335,56442802","132936958,63742802","1,858318592054643E-05","1,255817502928549E-06","1,732736841761788E-05",,,,
anon_S10378,ALMERIA,0,15400,564,517,"7419203,027",0,"1266173983,8264916","1273578867,8534915","0,0001889038292185266","1,1093492707174559E-06","0,00018779447994780917",,,,
anon_S10379,ASTURIAS,0,70800,186,91,"1983910,787",0,"418134176,17239875","420047563,95939875","6,238253827281609E-05","3,0658903667286354E-07","6,207594923614322E-05",,,,
anon_S10380,OURENSE,0,0,0,0,0,0,"6790675,477608653","6790675,477608653","1,013118747570481E-06",0,"1,013118747570481E-06",,,,
anon_S10381,ASTURIAS,0,106550,685,533,"703169,7996",0,"1526836799,3523533","1527434637,1519532","0,00022779280073167475","1,2098594471159048E-07","0,00022767181478696317",,,,
anon_S10382,GUIPUZCOA,0,108600,277,49,"1526229,304",0,"614477645,1559049","615895600,4599049","9,167553718671252E-05","2,43953123534492E-07","9,143158406317803E-05",,,,
anon_S10383,BARCELONA,0,121200,350,73,"65490,1648",0,"773997308,0875291","773942021,2523291","0,00011547469555542673","2,7915905538587398E-08","0,00011544677964988814",,,,
anon_S10384,ALICANTE,0,100700,945,929,"4048949,262",0,"2114696924,0457811","2118647047,3077812","0,00031549719998324435","6,19376682272012E-07","0,00031487782330097235",,,,
anon_S10385,LUGO,0,0,27,16,"2309747,407",0,"67874262,00394869","70184052,4109487","1,012633979350855E-05","3,446037101914667E-07","9,781736083317085E-06",,,,
anon_S10386,ALICANTE,0,0,197,331,"5581078,587",0,"455520652,0964882","461102258,6834882","6,796032501718071E-05","8,327345775097981E-07","6,71275904396709E-05",,,,
anon_S10387,BARCELONA,0,144150,158,115,"16721276,11",0,"367207264,15504974","383784663,26504976","5,478461822925395E-05","2,5162380407612963E-06","5,2268380188492655E-05",,,,
anon_S10388,GUIPUZCOA,0,16800,250,88,"272236,6039",0,"556603059,8221296","556858834,4260296","8,304107547478818E-05","4,317255879014743E-08","8,299790291599804E-05",,,,
anon_S10389,MADRID,0,15600,30,10,0,0,"72722017,05380902","72706457,05380902","1,084958912869435E-05","2,3333727644988605E-09","1,0847255755929852E-05",,,,
anon_S10390,PONTEVEDRA,0,19200,183,137,"1661230,803",0,"413530489,2310967","415172840,03409666","6,169570210113366E-05","2,507556360377104E-07","6,144494646509594E-05",,,,
anon_S10391,BURGOS,0,0,0,0,0,0,"6790675,477608653","6790675,477608653","1,013118747570481E-06",0,"1,013118747570481E-06",,,,
anon_S10392,CORDOBA,0,16500,17,79,"8135754,031",0,"52565432,64289764","60684782,67389765","7,842375248276005E-06","1,2162705581200028E-06","6,626104690156003E-06",,,,
anon_S10393,SEGOVIA,0,12450,149,149,"1035225,011",0,"339509689,8485921","340532762,8595921","5,065234421842456E-05","1,5634985177731873E-07","5,049599436664724E-05",,,,
