Cod_Cli-Cod_cli,PROVINCIA,TOTAL_VOL,Uds_AH,Uds_DNT,Uds_VH,Resto_Farmacos,MUESTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8681,CADIZ,0,0,267,121,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8682,CADIZ,0,79900,121,67,"8511889,293",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8734,CADIZ,0,0,116,98,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8761,CADIZ,0,0,15,15,"1294697,018",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8819,CADIZ,0,41600,769,501,"24087207,89",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8826,CADIZ,0,280800,428,359,"21201244,35",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8850,CADIZ,0,115500,251,290,"19610588,77",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8882,CADIZ,0,188000,602,562,"78674782,89",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8901,CADIZ,0,0,40,52,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8906,CADIZ,0,68950,242,265,"2379996,266",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8947,CADIZ,0,2400,81,115,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9090,CADIZ,0,0,3,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9092,CADIZ,0,103400,111,90,"2470717,611",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9101,CADIZ,0,0,105,126,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9171,CADIZ,0,584750,345,63,"3019611,685",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9219,CADIZ,0,0,164,81,"308823,1333",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9279,CADIZ,0,0,178,120,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9280,CADIZ,0,139800,247,83,"603740,6559",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9299,CADIZ,0,7500,9,7,"50773,26001",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9308,CADIZ,0,99300,287,342,"16581197,21",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9367,CADIZ,0,1118475,447,394,"19731551,66",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9383,CADIZ,0,53100,95,114,"438100,6614",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9384,CADIZ,0,0,332,328,"2793079,733",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9397,CADIZ,0,10250,131,201,"1391456,46",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9398,CADIZ,0,330800,219,185,"13404232,93",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9409,CADIZ,0,19125,278,246,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9411,CADIZ,0,100670,400,360,"3954289,655",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9436,CADIZ,0,162700,426,321,"14387612,59",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9570,CADIZ,0,19200,47,126,"8837723,995",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9641,CADIZ,0,53550,325,539,"8502225,225",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9783,CADIZ,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9821,CADIZ,0,164000,491,210,"12431001,66",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9935,CADIZ,0,0,32,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9937,CADIZ,0,102900,74,77,"1911668,749",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9955,CADIZ,0,21700,94,43,"1346841,751",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9977,CADIZ,0,651000,433,410,"25558074,68",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10052,CADIZ,0,158500,167,133,"6378084,214",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10148,CADIZ,0,352700,39,40,"127328,5921",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10174,CADIZ,0,24600,284,134,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10200,CADIZ,0,7200,430,337,"2237517,942",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10207,CADIZ,0,90600,265,316,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10323,CADIZ,0,0,161,132,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10340,CADIZ,0,54600,76,118,"12647043,6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10431,CADIZ,0,149550,272,26,"2174839,087",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10460,CADIZ,0,0,0,2385,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10469,CADIZ,0,24000,193,75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4252,NAVARRA,"56077944,2",47400,19,42,"4448841,02",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10495,CADIZ,0,0,86,64,"190387,6251",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10603,CADIZ,0,16200,155,127,"9288588,083",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10700,CADIZ,0,12100,234,62,"1759689,924",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10719,CADIZ,0,0,162,116,"3271697,631",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10792,CADIZ,0,441900,366,180,"12476013,56",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10795,CADIZ,0,503700,169,131,"15972925,86",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10984,CADIZ,0,39000,613,558,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10989,CADIZ,0,19200,84,106,"289886,4136",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11013,CADIZ,0,68550,440,296,"13002522,8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4262,NAVARRA,"180214381,7",7200,69,70,"6729773,189",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11202,CADIZ,0,132600,171,94,"1192329,538",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4264,NAVARRA,"217664885,5",0,94,132,"15540948,14",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11242,CADIZ,0,4800,142,138,"4060312,482",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11340,CADIZ,0,103500,341,131,"1814023,976",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4267,NAVARRA,"182226285,6",136050,76,168,"15682890,16",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11361,CADIZ,0,0,150,217,"3787007,069",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11400,CADIZ,0,77900,408,605,"1607142,103",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11413,CADIZ,0,94950,275,74,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11420,CADIZ,0,24000,110,109,"2548553,566",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11502,CADIZ,0,31000,60,64,"2528431,29",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11539,CADIZ,0,33000,146,205,"435605,2145",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11548,CADIZ,0,251650,453,227,"5357933,36",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11598,CADIZ,0,56400,216,208,"7293517,831",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11724,CADIZ,0,102800,323,208,"12172812,82",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11811,CADIZ,0,87000,105,141,"7936398,581",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11820,CADIZ,0,210850,223,89,"5897757,857",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11830,CADIZ,0,25300,178,129,"1429031,9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11865,CADIZ,0,4800,198,209,"67063,99407",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11888,CADIZ,0,53850,163,168,"12108420,73",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11899,CADIZ,0,29050,123,110,"3775941,892",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11926,CADIZ,0,113450,144,79,"5824276,161",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11991,CADIZ,0,169500,382,598,"36538025,13",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12065,CADIZ,0,171600,90,67,"9851212,273",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12146,CADIZ,0,75450,702,635,"45093703,95",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12174,CADIZ,0,347400,184,39,"1035611,622",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12257,CADIZ,0,120100,280,114,"624756,8854",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12271,CADIZ,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12311,CADIZ,0,0,106,110,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12319,CADIZ,0,0,157,344,"16897450,58",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12337,CADIZ,0,69600,448,242,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12357,CADIZ,0,270675,160,97,"7661458,689",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12457,CADIZ,0,2400,482,592,"1235519,748",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12461,CADIZ,0,143400,182,189,"12643463,48",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12462,CADIZ,0,80550,417,265,"14880463,19",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12518,CADIZ,0,3300,46,11,"938138,3286",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12547,CADIZ,0,182875,418,258,"19396115,92",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12591,CADIZ,0,306900,161,134,"6101497,105",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12598,CADIZ,0,0,157,55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12617,CADIZ,0,9600,10,50,"3020868,958",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12618,CADIZ,0,99000,74,34,"1520702,929",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12626,CADIZ,0,314400,362,236,"14608474,3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12629,CADIZ,0,200100,243,138,"3741619,517",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12632,CADIZ,0,64800,183,180,"861083,3851",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12667,CADIZ,0,15000,337,425,"26950033,91",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12709,CADIZ,0,610350,364,422,"41373959,27",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12800,CADIZ,0,4800,318,175,"6812765,465",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12910,CADIZ,0,127100,85,35,"2805076,165",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12912,CADIZ,0,49500,199,132,"4381152,353",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12937,CADIZ,0,19200,48,128,"4235556,873",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12978,CADIZ,0,166400,116,107,"13137951,04",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S13011,CADIZ,0,83800,96,90,"11122767,19",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S13013,CADIZ,0,52800,634,218,"7972429,146",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S13015,CADIZ,0,66000,60,59,"286432,6773",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S2008,CANTABRIA,0,0,225,303,"13699305,85",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4317,OURENSE,"81057594,81",0,31,46,"5243134,376",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4934,CANTABRIA,0,4800,42,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4935,CANTABRIA,0,132375,97,43,"82283,0799",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4936,CANTABRIA,0,32100,160,145,"3658909,695",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4937,CANTABRIA,0,0,332,230,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4938,CANTABRIA,0,114025,187,110,"5340269,765",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4939,CANTABRIA,0,29700,13,3,"893411,0617",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4940,CANTABRIA,0,103500,117,53,"1626351,416",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4941,CANTABRIA,0,75000,31,31,"2069875,929",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4942,CANTABRIA,0,96500,58,9,"3135061,022",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4943,CANTABRIA,0,126900,133,75,"4078446,113",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4944,CANTABRIA,0,69500,157,163,"5842380,275",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4329,OURENSE,"54646176,1",78000,22,55,"4169552,68",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4945,CANTABRIA,0,0,103,51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4946,CANTABRIA,0,98300,155,103,"614828,9507",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4947,CANTABRIA,0,1587650,870,197,"14231792,26",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4948,CANTABRIA,0,50400,208,152,"3818935,45",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4949,CANTABRIA,0,109200,108,61,"4620718,29",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4950,CANTABRIA,0,259975,169,193,"8433333,355",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4951,CANTABRIA,0,25850,230,149,"4647506,09",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4952,CANTABRIA,0,55200,34,13,"270539,0664",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4953,CANTABRIA,0,138225,83,84,"5025264,001",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4954,CANTABRIA,0,563250,268,203,"5630217,068",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4955,CANTABRIA,0,32750,118,74,"4065748,037",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4341,OURENSE,"82849998,17",63150,28,54,"3871308,659",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4956,CANTABRIA,0,124840,557,585,"39485169,87",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4957,CANTABRIA,0,32450,205,245,"12625284,32",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4958,CANTABRIA,0,201775,204,203,"16649888,88",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4959,CANTABRIA,0,396250,263,232,"28715923,63",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4960,CANTABRIA,0,53250,114,73,"4283618,625",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4961,CANTABRIA,0,66900,39,53,"5235403,754",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4963,CANTABRIA,0,218600,498,371,"3169125,423",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4964,CANTABRIA,0,37350,15,12,"262046,4781",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4965,CANTABRIA,0,0,30,6,"4654806,124",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4966,CANTABRIA,0,10000,31,40,"7781167,411",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4352,OURENSE,"91489782,57",51750,43,63,"5160986,311",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4967,CANTABRIA,0,77400,42,15,"2190233,076",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4968,CANTABRIA,0,197100,112,111,"14432628,56",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4969,CANTABRIA,0,120600,100,40,"3722004,483",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4970,CANTABRIA,0,0,31,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4971,CANTABRIA,0,9600,230,103,"160214,329",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4972,CANTABRIA,0,248575,223,134,"8089701,692",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4973,CANTABRIA,0,1334900,413,276,"18754851,58",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4974,CANTABRIA,0,220600,173,77,"14984603,74",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4975,CANTABRIA,0,178500,240,213,"19067510,66",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4976,CANTABRIA,0,0,53,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4977,CANTABRIA,0,256275,146,152,"11271864,35",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4978,CANTABRIA,0,160200,107,24,"2009088,466",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4979,CANTABRIA,0,319520,228,299,"3900520,539",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4980,CANTABRIA,0,0,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4981,CANTABRIA,0,9000,17,1,"1083431,193",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4982,CANTABRIA,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4983,CANTABRIA,0,38400,399,357,"38521012,31",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4985,CANTABRIA,0,61350,33,18,"1361286,651",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4986,CANTABRIA,0,216850,129,114,"25123401,01",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4987,CANTABRIA,0,38800,201,211,"989588,5916",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4988,CANTABRIA,0,30050,149,82,"5497536,983",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4989,CANTABRIA,0,358350,335,155,"26271340,94",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4990,CANTABRIA,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4991,CANTABRIA,0,85600,73,75,"5535759,069",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4992,CANTABRIA,0,2500,218,50,"9512629,176",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4993,CANTABRIA,0,125800,316,78,"6356474,246",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4994,CANTABRIA,0,19200,34,5,"73389,83932",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4995,CANTABRIA,0,37500,91,58,"4373185,051",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4996,CANTABRIA,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4382,OURENSE,"37040916,47",45000,16,12,"1926342,027",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4997,CANTABRIA,0,46500,33,12,"657342,4992",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4998,CANTABRIA,0,0,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4999,CANTABRIA,0,69300,183,164,"27477648,57",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5000,CANTABRIA,0,0,90,105,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5002,CANTABRIA,0,0,31,15,"1498989,703",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5003,CANTABRIA,0,121125,65,29,"2028199,081",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5004,CANTABRIA,0,157800,99,105,"8483673,159",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4390,OURENSE,"193450313,5",50850,77,85,"14570743,13",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5005,CANTABRIA,0,514150,324,208,"13191635,58",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5006,CANTABRIA,0,33600,211,128,"4939060,725",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5007,CANTABRIA,0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5008,CANTABRIA,0,37900,24,29,"7891096,243",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5009,CANTABRIA,0,98850,53,26,"2490311,489",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5010,CANTABRIA,0,14400,168,144,"196704,2023",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5011,CANTABRIA,0,14400,211,165,"340559,252",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5012,CANTABRIA,0,4800,9,0,"527759,2246",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5013,CANTABRIA,0,4800,36,36,"11091722,96",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5014,CANTABRIA,0,8160,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5015,CANTABRIA,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5017,CANTABRIA,0,42000,27,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5018,CANTABRIA,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5019,CANTABRIA,0,82500,42,17,"744131,9562",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5020,CANTABRIA,0,214300,145,143,"14309189,23",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5021,CANTABRIA,0,80100,60,88,"3980246,416",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5022,CANTABRIA,0,19800,24,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5023,CANTABRIA,0,0,7,5,"632284,9522",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5024,CANTABRIA,0,7500,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5025,CANTABRIA,0,0,183,406,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5026,CANTABRIA,0,219600,224,434,"36147825,74",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5027,CANTABRIA,0,166800,102,116,"6172990,995",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5028,CANTABRIA,0,90825,14,7,"8673068,191",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5029,CANTABRIA,0,69000,147,107,"3662644,659",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5030,CANTABRIA,0,166800,209,115,"4462740,451",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5031,CANTABRIA,0,206250,428,546,"33915522,86",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5033,CANTABRIA,0,90400,48,65,"5894942,234",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5034,CANTABRIA,0,7500,84,80,"888749,1856",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5035,CANTABRIA,0,422925,396,494,"33792759,42",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5036,CANTABRIA,0,8750,188,161,"13784629,94",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5037,CANTABRIA,0,357900,335,449,"8906248,461",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5038,CANTABRIA,0,3300,262,310,"40106457,76",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5039,CANTABRIA,0,0,62,132,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5040,CANTABRIA,0,148400,159,189,"14232585,19",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5041,CANTABRIA,0,94000,399,515,"15128120,62",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5042,CANTABRIA,0,44700,186,229,"4478058,87",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5044,CANTABRIA,0,63150,237,327,"5656237,335",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S5045,CANTABRIA,0,264100,181,201,"26872053,83",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
