Cod_Cli;PROVINCIA;Uds_AH;Uds_DNT;Uds_VH;Resto_Farmacos
anon_S2574;GUADALAJARA;28800;7;0;0
anon_S2575;GUADALAJARA;424700;207;433;38312224,53
anon_S2576;GUADALAJARA;33600;19;4;1470875,148
anon_S2577;GUADALAJARA;49350;37;110;2390123,027
anon_S2578;GUADALAJARA;20625;115;94;1241081,01
anon_S2579;GUADALAJARA;97200;68;38;1399134,329
anon_S2580;GUADALAJARA;0;0;0;0
anon_S2581;GUADALAJARA;142500;145;189;17856556,54
anon_S2582;GUADALAJARA;0;5;0;0
anon_S2583;GUADALAJARA;15000;170;136;0
anon_S2584;GUADALAJARA;2500;1;2;0
anon_S2585;GUADALAJARA;0;0;0;0
anon_S2586;GUADALAJARA;28200;13;2;3175985,821
anon_S2587;GUADALAJARA;0;0;1;0
anon_S2588;GUADALAJARA;70550;202;313;15184205,69
anon_S2589;GUADALAJARA;189800;137;65;2632474,298
anon_S2590;GUADALAJARA;0;3;1;0
anon_S2591;GUADALAJARA;7500;5;10;75416,71213
anon_S2592;GUADALAJARA;308400;129;83;14004313,3
anon_S2593;GUADALAJARA;10500;14;4;373863,3177
anon_S2594;GUADALAJARA;0;5;0;0
anon_S2595;GUADALAJARA;91200;38;86;4845778,125
anon_S2596;GUADALAJARA;49800;20;63;5424007,017
anon_S2597;GUADALAJARA;68025;39;131;15806832,49
anon_S2598;GUADALAJARA;65250;77;218;24157130,2
anon_S2599;GUADALAJARA;9600;16;3;1000254,06
anon_S2600;GUADALAJARA;0;0;0;0
anon_S2601;GUADALAJARA;19200;1;10;332571,7354
anon_S2602;GUADALAJARA;37950;22;15;1008459,31
anon_S2603;GUADALAJARA;0;0;0;0
anon_S2604;GUADALAJARA;238300;240;388;86575933,37
anon_S2605;GUADALAJARA;30600;19;28;0
anon_S2606;GUADALAJARA;4800;3;0;0
anon_S2607;GUIPUZCOA;9600;234;60;306916,5095
anon_S2608;GUIPUZCOA;9600;393;75;491791,7937
anon_S2609;GUIPUZCOA;224275;408;101;5218347,484
anon_S2610;GUIPUZCOA;538250;360;116;10045441,52
anon_S2611;GUIPUZCOA;16800;191;16;235973,8984
anon_S2612;GUIPUZCOA;158800;506;98;3126608,868
anon_S2613;GUIPUZCOA;0;304;59;196773,829
anon_S2614;GUIPUZCOA;74700;449;83;387519,1756
anon_S2615;GUIPUZCOA;295300;244;69;3658947,694
anon_S2616;GUIPUZCOA;68000;309;101;5323782,192
anon_S2617;GUIPUZCOA;412150;221;53;3303246,525
anon_S2618;GUIPUZCOA;259825;443;248;5427371,824
anon_S2619;GUIPUZCOA;72450;139;29;169610,5647
anon_S2620;GUIPUZCOA;86500;120;22;87934,66306
anon_S2621;GUIPUZCOA;75650;159;42;814707,2731
anon_S2622;GUIPUZCOA;169125;232;45;3665232,834
anon_S2623;GUIPUZCOA;0;365;109;0
anon_S2624;GUIPUZCOA;167500;250;98;3382221,028
anon_S2625;GUIPUZCOA;70600;227;85;12363178,64
anon_S2626;GUIPUZCOA;0;345;98;0
anon_S2627;GUIPUZCOA;43200;264;143;2922495,4
anon_S2628;GUIPUZCOA;97200;284;95;6604433,639
anon_S2629;GUIPUZCOA;2500;551;229;951277,3344
anon_S2630;GUIPUZCOA;3750;477;319;215955,6462
anon_S2631;GUIPUZCOA;24100;344;83;231257,6881
anon_S2632;GUIPUZCOA;173700;205;39;2509562,729
anon_S2633;GUIPUZCOA;7800;261;160;11153804,15
anon_S2634;GUIPUZCOA;13200;256;135;380907,8932
anon_S2635;GUIPUZCOA;111000;327;89;3868370,389
anon_S2636;GUIPUZCOA;0;187;84;348760,4672
anon_S2637;GUIPUZCOA;0;125;78;291362,2855
anon_S2638;GUIPUZCOA;34300;400;93;0
anon_S2639;GUIPUZCOA;1200;224;46;206161,9281
anon_S2640;GUIPUZCOA;0;107;53;0
anon_S2641;GUIPUZCOA;0;243;26;0
anon_S2642;GUIPUZCOA;242100;247;35;113042,8079
anon_S2643;GUIPUZCOA;41250;23;0;416898,9484
anon_S2644;GUIPUZCOA;27600;22;0;0
anon_S2645;GUIPUZCOA;267150;237;62;3930995,051
anon_S2646;GUIPUZCOA;0;76;7;224882,3305
anon_S2647;GUIPUZCOA;0;34;13;846158,5227
anon_S2648;GUIPUZCOA;190100;224;87;4547421,088
anon_S2649;GUIPUZCOA;0;485;67;1156738,093
anon_S2650;GUIPUZCOA;76800;103;10;686222,3327
anon_S2651;GUIPUZCOA;73800;108;30;364960,1254
anon_S2652;GUIPUZCOA;189550;526;154;9604980,878
anon_S2653;GUIPUZCOA;641800;470;287;26287198,53
anon_S2654;GUIPUZCOA;961325;151;81;10788165,18
anon_S2655;GUIPUZCOA;204500;281;158;6949515,663
anon_S2656;GUIPUZCOA;3403800;3236;5629;193692943,4
anon_S2657;GUIPUZCOA;24000;249;127;706966,2359
anon_S2658;GUIPUZCOA;50400;322;93;2282427,184
anon_S2659;GUIPUZCOA;1688250;995;431;26299807,28
anon_S2660;GUIPUZCOA;0;0;0;0
anon_S2661;GUIPUZCOA;0;84;10;0
anon_S2662;GUIPUZCOA;37500;31;0;0
anon_S2663;GUIPUZCOA;72900;178;57;954057,1197
anon_S2664;GUIPUZCOA;124900;157;50;7538457,024
anon_S2665;GUIPUZCOA;8450;140;36;637753,6288
anon_S2666;GUIPUZCOA;8200;193;73;630218,8039
anon_S2667;GUIPUZCOA;19500;144;32;924391,2476
anon_S2668;GUIPUZCOA;0;0;0;0
anon_S2669;GUIPUZCOA;51000;37;5;1156492,939
anon_S2670;GUIPUZCOA;12000;278;86;1863333,027
anon_S2671;GUIPUZCOA;125100;88;8;417787,0614
anon_S2672;GUIPUZCOA;132600;96;17;1943536,177
anon_S2673;GUIPUZCOA;91800;51;0;0
anon_S2674;GUIPUZCOA;15000;65;3;65468,60841
anon_S2675;GUIPUZCOA;311300;528;178;6146805,921
anon_S2676;GUIPUZCOA;14400;302;122;1144930,443
anon_S2677;GUIPUZCOA;115800;273;82;777742,0113
anon_S2678;GUIPUZCOA;451250;304;140;6810041,053
anon_S2679;GUIPUZCOA;6300;340;108;483980,1992
anon_S2680;GUIPUZCOA;73350;275;137;4865106,998
anon_S2681;GUIPUZCOA;0;8;1;0
anon_S2682;GUIPUZCOA;0;93;7;0
anon_S2683;GUIPUZCOA;0;40;8;0
anon_S2684;GUIPUZCOA;4800;242;85;581679,3029
anon_S2685;GUIPUZCOA;0;0;0;0
anon_S2686;GUIPUZCOA;14400;167;32;322832,8808
anon_S2687;GUIPUZCOA;0;174;27;1508298,682
anon_S2688;GUIPUZCOA;415850;211;61;1712901,031
anon_S2689;GUIPUZCOA;7800;186;87;1911075,914
anon_S2690;GUIPUZCOA;36000;394;167;1134419,537
anon_S2691;GUIPUZCOA;17400;226;64;2831458,069
anon_S2692;GUIPUZCOA;35000;166;32;1415322,669
anon_S2693;GUIPUZCOA;36900;137;21;631689,0712
anon_S2694;GUIPUZCOA;49800;93;29;540329,2092
anon_S2695;GUIPUZCOA;208175;182;32;2136641,851
anon_S2696;GUIPUZCOA;106100;233;48;4696840,076
anon_S2697;GUIPUZCOA;24550;264;74;6881936,89
anon_S2698;GUIPUZCOA;0;213;87;1085078,902
anon_S2699;HUELVA;29500;270;568;67667033,23
anon_S2700;HUELVA;7200;337;487;25364411,51
anon_S2701;HUELVA;149050;141;85;1648078,975
anon_S2702;HUELVA;6150;140;238;0
anon_S2703;HUELVA;0;94;444;21901642,92
anon_S2704;HUELVA;57600;217;342;3277722,823
anon_S2705;HUELVA;86750;154;158;20508357,01
anon_S2706;HUELVA;189600;273;418;5565650,349
anon_S2707;HUELVA;77650;151;138;1334174,429
anon_S2708;HUELVA;27900;187;364;46292860,85
anon_S2709;HUELVA;91800;324;660;27647144,5
anon_S2710;HUELVA;0;212;330;2013080,8
anon_S2711;HUELVA;247550;331;262;8760052,079
anon_S2712;HUELVA;18000;179;288;4936665,534
anon_S2713;HUELVA;42100;114;565;21441741,44
anon_S2714;HUELVA;44025;374;639;12525628,79
anon_S2715;HUELVA;16800;200;533;8659433,953
anon_S2716;HUELVA;21600;219;264;6541006,212
anon_S2717;HUELVA;122550;214;425;24863967,89
anon_S2718;HUELVA;33650;131;271;15260432,18
anon_S2719;HUELVA;506350;510;977;55611268,32
anon_S2720;HUELVA;54000;145;351;48453449,19
anon_S2721;HUELVA;19200;172;691;21250606,21
anon_S2722;HUELVA;359400;279;202;10921504,75
anon_S2723;HUELVA;371700;245;511;53506242,01
anon_S2724;HUELVA;4800;201;365;26371271,16
anon_S2725;HUELVA;42000;56;298;19128525,94
anon_S2726;HUELVA;0;227;741;69973836,94
anon_S2727;HUELVA;20000;19;56;8353871,101
anon_S2728;HUELVA;24100;204;596;22756857,87
anon_S2729;HUELVA;0;237;896;174934409,1
anon_S2730;HUELVA;2400;258;1277;59562530,83
anon_S2731;HUELVA;0;7;30;1842953,12
anon_S2732;HUELVA;50400;52;125;6499915,218
anon_S2733;HUELVA;17400;79;212;5195890,065
anon_S2734;HUELVA;7500;155;452;4018834,898
anon_S2735;HUELVA;44700;216;907;25636412,67
anon_S2736;HUELVA;110200;229;310;60278442,55
anon_S2737;HUELVA;30500;279;751;47508989,56
anon_S2738;HUELVA;0;82;200;365565,1661
anon_S2739;HUELVA;87600;113;397;12251524,49
anon_S2740;HUELVA;119800;115;452;12284101,38
anon_S2741;HUELVA;10600;112;186;18077173,73
anon_S2742;HUELVA;42000;69;209;10580632,46
anon_S2743;HUELVA;19050;173;497;39137180,19
anon_S2744;HUELVA;63600;162;733;66394376,96
anon_S2745;HUELVA;46500;72;129;2799676,234
anon_S2746;HUELVA;107650;208;180;2012886,588
anon_S2747;HUELVA;0;77;203;0
anon_S2748;HUELVA;87000;57;27;5442735,514
anon_S2749;HUELVA;0;131;108;0
anon_S2750;HUELVA;0;14;10;0
anon_S2751;HUELVA;57100;33;172;2595796,553
anon_S2752;HUELVA;4800;93;279;7490003,807
anon_S2753;HUELVA;63000;263;311;1463877,995
anon_S2754;HUELVA;46750;1517;909;10893174,65
anon_S2755;HUELVA;300000;441;722;1411819,444
anon_S2756;HUELVA;2400;258;408;14016252,16
anon_S2757;HUELVA;6150;125;207;10189165,28
anon_S2758;HUELVA;2400;186;459;90734622,69
anon_S2759;HUELVA;41550;64;154;8642734,232
anon_S2760;HUELVA;71600;116;172;14471088,63
anon_S2761;HUELVA;216900;444;1227;60353617,65
anon_S2762;HUELVA;310000;50;26;0
anon_S2763;HUELVA;78000;60;50;2877634,654
anon_S2764;HUELVA;45000;26;1;348780,5295
anon_S2765;HUELVA;112200;95;57;2717460,111
anon_S2766;HUELVA;96100;108;33;13260719,88
anon_S2767;HUELVA;32200;21;46;2871939,948
anon_S2768;HUELVA;34800;72;89;2308699,746
anon_S2769;HUELVA;18000;126;282;8006708,516
anon_S2770;HUELVA;0;13;40;4845685,191
anon_S2771;HUELVA;28800;107;245;24241624,45
anon_S2772;HUELVA;0;33;41;3479056,623
anon_S2773;HUELVA;7525;83;228;445381,534
anon_S2774;HUELVA;101700;9;4;2383761,268
anon_S2775;HUELVA;7500;9;4;0
anon_S2776;HUELVA;6400;4;13;1105416,175
anon_S2777;HUELVA;140000;111;537;49730395,02
anon_S2778;HUELVA;12000;156;333;10058241,33
anon_S2779;HUELVA;127800;165;515;28268033,05
anon_S2780;HUELVA;3300;16;111;12186601,47
anon_S2781;HUELVA;32500;103;195;1884076,285
anon_S2782;HUELVA;81300;111;316;43918019,69
anon_S2783;HUELVA;14400;27;192;13102246,73
anon_S2784;HUELVA;87450;71;254;7146373,155
anon_S2785;HUELVA;107700;148;333;26381238,18
anon_S2786;HUELVA;33000;34;247;5015905,407
anon_S2787;HUELVA;22650;158;515;30650382,36
anon_S2788;HUELVA;39900;38;223;1161954,166
anon_S2789;HUELVA;0;47;117;16263514,12
anon_S2790;HUELVA;110400;39;192;6868060,755
anon_S2791;HUELVA;4800;109;232;0
anon_S2792;HUELVA;64500;209;308;23662447,77
anon_S2793;HUELVA;15300;29;128;14448384,92
anon_S2794;HUELVA;36100;346;606;10279438,32
anon_S2795;HUELVA;0;0;0;0
anon_S2796;HUELVA;38400;291;610;10468272,38
anon_S2797;HUELVA;0;93;281;7673705,379
anon_S2798;HUELVA;0;277;527;0
anon_S2799;HUESCA;76300;61;34;3309535,421
anon_S2800;HUESCA;5000;194;124;202912,5068
anon_S2801;HUESCA;140750;347;293;28188981,77
anon_S2802;HUESCA;126900;83;45;2043509,84
anon_S2803;HUESCA;127050;123;58;3195419,796
anon_S2804;HUESCA;26700;222;179;2286672,572
anon_S2805;HUESCA;670800;88;84;5926419,834
anon_S2806;HUESCA;6000;2;2;182120,6167
anon_S2807;HUESCA;0;6;0;0
anon_S2808;HUESCA;174300;105;161;14522608,36
anon_S2809;HUESCA;109200;104;153;7700417,584
anon_S2810;HUESCA;413675;778;551;22893036,3
anon_S2811;HUESCA;38550;36;0;141417,1582
anon_S2812;HUESCA;0;0;0;0
anon_S2813;HUESCA;59700;417;362;5659857,601
anon_S2814;HUESCA;635450;475;404;15903611,73
anon_S2815;HUESCA;2400;522;439;1729832,11
anon_S2816;HUESCA;121800;85;6;413453,1435
anon_S2817;HUESCA;7500;10;18;1910571,548
anon_S2818;HUESCA;39900;41;24;731598,5259
anon_S2819;HUESCA;69950;69;21;220518,4419
anon_S2820;HUESCA;22500;13;17;995311,4575
anon_S2821;HUESCA;0;6;0;0
anon_S2822;HUESCA;0;0;0;0
anon_S2823;HUESCA;3750;10;0;0
anon_S2824;HUESCA;148200;133;61;6726419,676
anon_S2825;HUESCA;114050;370;237;16814358,08
anon_S2826;HUESCA;28200;37;40;-371276,6926
anon_S2827;HUESCA;0;0;0;0
anon_S2828;HUESCA;90300;214;35;2994444,852
anon_S2829;HUESCA;0;21;0;0
anon_S2830;HUESCA;0;488;268;0
anon_S2831;HUESCA;135050;30;24;1028205,724
anon_S2832;HUESCA;84000;118;8;315339,0988
anon_S2833;HUESCA;357750;28;8;564197,7927
anon_S2834;HUESCA;61850;28;6;0
anon_S2835;HUESCA;2400;53;57;847795,59
anon_S2836;HUESCA;70200;305;103;3328197,698
anon_S2837;HUESCA;266250;167;48;0
anon_S2838;HUESCA;10500;5;0;0
anon_S2839;HUESCA;0;37;1;0
anon_S2840;HUESCA;111900;56;11;1258710,59
anon_S2841;HUESCA;9600;125;276;10588071,4
anon_S2842;HUESCA;28850;269;395;262895,0477
anon_S2843;HUESCA;2400;219;501;3254936,161
anon_S2844;HUESCA;35400;18;13;1451616,368
anon_S2845;HUESCA;108000;53;66;8287887,661
anon_S2846;HUESCA;4000;18;0;860254,3859
anon_S2847;HUESCA;166620;61;47;338692,0121
anon_S2848;HUESCA;44100;28;33;4286642,63
anon_S2849;HUESCA;4800;31;27;989981,1184
anon_S2850;HUESCA;19950;44;171;18316722,4
anon_S2851;HUESCA;415325;851;498;33495656,69
anon_S2852;HUESCA;404800;589;211;18006630,77
anon_S2853;HUESCA;77800;40;7;0
anon_S2854;HUESCA;39500;396;268;101119,5843
anon_S2855;HUESCA;0;0;0;0
anon_S2856;HUESCA;0;43;10;0
anon_S2857;HUESCA;264850;483;843;10379077,4
anon_S2858;HUESCA;53100;241;247;260958,2717
anon_S2859;HUESCA;796900;339;256;15692882,94
anon_S2860;HUESCA;0;0;0;0
anon_S2861;HUESCA;18000;131;130;0
anon_S2862;HUESCA;21300;253;342;10179549,46
anon_S2863;HUESCA;0;87;174;5493795,006
anon_S2864;HUESCA;0;550;809;13103363,63
anon_S2865;HUESCA;95400;72;51;5294804,484
anon_S2866;HUESCA;4800;61;95;9304862,488
anon_S2867;HUESCA;1745700;207;265;10379075,74
anon_S2868;HUESCA;220800;238;184;21364678,79
anon_S2869;HUESCA;76150;41;26;653291,4949
anon_S2870;HUESCA;264250;208;217;6805567,331
anon_S2871;HUESCA;0;0;8;0
anon_S2872;HUESCA;0;6;0;0
anon_S2873;HUESCA;1000;4;21;3523175,137
anon_S2874;HUESCA;0;0;7;59721,5815
anon_S2875;HUESCA;0;114;178;35320123,02
anon_S2876;HUESCA;16250;17;8;529038,5137
anon_S2877;HUESCA;0;15;9;569013,902
anon_S2878;HUESCA;45000;45;20;1624954,963
anon_S2879;HUESCA;6750;22;11;1032859,314
anon_S2880;JAEN;80400;211;203;10944685,35
anon_S2881;JAEN;105000;229;438;26599888,95
anon_S2882;JAEN;18700;193;315;16850910,04
anon_S2883;JAEN;0;64;74;57999,72235
anon_S2884;JAEN;127800;120;122;5004698,063
anon_S2885;JAEN;24000;146;140;6819228,403
anon_S2886;JAEN;55425;57;89;6705578,537
anon_S2887;JAEN;0;101;110;0
anon_S2888;JAEN;0;182;207;4114816,208
anon_S2889;JAEN;0;118;182;6042838,547
anon_S2890;JAEN;48000;78;67;3949957,821
anon_S2891;JAEN;100125;136;229;6511530,311
anon_S2892;JAEN;20300;169;180;9340224,314
anon_S2893;JAEN;0;165;214;0
anon_S2894;JAEN;2500;211;196;8798975,248
anon_S2895;JAEN;55500;121;108;5232378,795
anon_S2896;JAEN;0;45;77;5179654,349
anon_S2897;JAEN;0;14;74;0
anon_S2898;JAEN;96800;42;108;21284159,7
anon_S2899;JAEN;41200;36;114;5823484,745
anon_S2900;JAEN;1250;3;20;0
anon_S2901;JAEN;30000;61;160;19286839,83
anon_S2902;JAEN;166350;230;559;66566909,62
anon_S2903;JAEN;69200;64;222;23417615,6
anon_S2904;JAEN;323500;242;582;33674208,52
anon_S2905;JAEN;53500;23;31;4918989,673
anon_S2906;JAEN;0;17;0;0
anon_S2907;JAEN;110550;174;346;27877170,4
anon_S2908;JAEN;30600;82;331;51535479,33
anon_S2909;JAEN;104400;66;201;12638362,15
anon_S2910;JAEN;121750;119;242;35647677,5
anon_S2911;JAEN;54600;173;285;3186615,229
anon_S2912;JAEN;0;54;280;38909650,78
anon_S2913;JAEN;33600;55;126;406310,5099
anon_S2914;JAEN;0;150;469;15070305,79
anon_S2915;JAEN;0;129;293;29671404,3
anon_S2916;JAEN;89100;118;291;10407193,8
anon_S2917;JAEN;2400;7;62;3577742,378
anon_S2918;JAEN;0;92;471;11571490,91
anon_S2919;JAEN;54900;56;515;15337263,69
anon_S2920;JAEN;0;0;0;0
anon_S2921;JAEN;73500;63;261;20017928,28
anon_S2922;JAEN;0;57;232;7103430,435
anon_S2923;JAEN;3300;248;513;29572308,12
anon_S2924;JAEN;95950;39;61;10052821,83
anon_S2925;JAEN;71700;36;84;11171045,88
anon_S2926;JAEN;0;109;219;27349693,48
anon_S2927;JAEN;4800;31;63;10142070,51
anon_S2928;JAEN;0;0;4;0
anon_S2929;JAEN;49800;46;180;22396884,72
anon_S2930;JAEN;44500;404;494;25193734,67
anon_S2931;JAEN;0;0;1;0
anon_S2932;JAEN;28800;19;95;12958995,89
anon_S2933;JAEN;218100;258;366;45107790,98
anon_S2934;JAEN;30750;112;267;9385456,606
anon_S2935;JAEN;10500;74;155;2691782,896
anon_S2936;JAEN;67500;63;280;66698991,48
anon_S2937;JAEN;64800;60;102;9323248,984
anon_S2938;JAEN;60000;50;133;10224681,22
anon_S2939;JAEN;132000;52;224;27117262,92
anon_S2940;JAEN;35400;16;58;7700309,1
anon_S2941;JAEN;16200;36;110;13412546,77
anon_S2942;JAEN;0;0;1;10788900,54
anon_S2943;JAEN;0;220;417;39547479,2
anon_S2944;JAEN;9900;7;25;418338,9219
anon_S2945;JAEN;101100;126;245;33531381,22
anon_S2946;JAEN;0;205;369;0
anon_S2947;JAEN;36000;312;619;66313017,12
anon_S2948;JAEN;0;183;357;16922399,99
anon_S2949;JAEN;0;79;211;6529777,971
anon_S2950;JAEN;24200;95;525;85947116,64
anon_S2951;JAEN;51600;155;695;77321695,3
anon_S2952;JAEN;0;252;542;99406,07434
anon_S2953;JAEN;15000;19;37;5210984,805
anon_S2954;JAEN;56700;132;553;19059128,37
anon_S2955;JAEN;86700;56;466;21575938,96
anon_S2956;JAEN;19200;18;31;3172470,51
anon_S2957;JAEN;112200;77;222;21044084,82
anon_S2958;JAEN;47400;286;465;31640712,11
anon_S2959;JAEN;13200;64;95;2214103,408
anon_S2960;JAEN;0;1;1;0
anon_S2961;JAEN;105500;59;191;20181947,79
anon_S2962;JAEN;0;16;33;9072328,569
anon_S2963;JAEN;9600;55;141;10296581,84
anon_S2964;JAEN;0;22;226;8458768,378
anon_S2965;JAEN;42000;150;422;19389551,35
anon_S2966;JAEN;45000;25;41;5511325,06
anon_S2967;JAEN;21000;15;53;1826696,643
anon_S2968;JAEN;0;75;284;13553470,93
anon_S2969;JAEN;0;10;34;3115019,74
anon_S2970;JAEN;0;151;258;7669269,802
anon_S2971;JAEN;556400;166;284;19406107,29
anon_S2972;JAEN;112950;85;146;5993939,735
anon_S2973;JAEN;0;21;27;0
anon_S2974;JAEN;37500;24;18;2674838,451
anon_S2975;JAEN;0;11;17;3608618,739
anon_S2976;JAEN;19200;7;13;12068634,8
anon_S2977;JAEN;47725;57;154;11350087,27
anon_S2978;JAEN;355600;107;235;20843915,38
anon_S2979;JAEN;166300;188;294;19743384,18
anon_S2980;JAEN;43500;237;328;6119283,936
anon_S2981;JAEN;36550;184;320;50023772,81
anon_S2982;JAEN;996375;431;548;62210949,34
anon_S2983;JAEN;44400;225;386;59022854,01
anon_S2984;JAEN;4800;153;372;11841700,51
anon_S2985;JAEN;93700;35;58;21269947,76
anon_S2986;JAEN;127200;163;706;210002820,3
anon_S2987;JAEN;76500;172;309;48895560,72
anon_S2988;JAEN;19800;65;352;28696875,99
anon_S2989;JAEN;0;156;244;6464892,781
anon_S2990;JAEN;187500;227;401;40020597,05
anon_S2991;JAEN;30000;89;324;27109649,02
anon_S2992;JAEN;22500;39;110;11704869,94
anon_S2993;JAEN;101300;30;185;12877286,54
anon_S2994;JAEN;82500;151;229;19976947,29
anon_S2995;JAEN;12100;12;118;8471128,481
anon_S2996;JAEN;24000;21;97;14368004,31
anon_S2997;JAEN;0;295;466;0
anon_S2998;JAEN;37500;83;245;38380665,75
anon_S2999;JAEN;0;52;166;0
anon_S3000;JAEN;3000;82;299;23663144,92
anon_S3001;JAEN;30200;160;303;19676783,06
anon_S3002;JAEN;18900;31;166;7620828,054
anon_S3003;LEON;144300;375;203;6534579,289
anon_S3004;LEON;70950;307;376;5462343,034
anon_S3005;LEON;9600;108;87;5489046,341
anon_S3006;LEON;63700;484;459;21316592,85
anon_S3007;LEON;203400;360;312;44238407,52
anon_S3008;LEON;2373250;411;561;47889787,99
anon_S3009;LEON;39750;280;184;529380,676
anon_S3010;LEON;173200;251;509;6649892,881
anon_S3011;LEON;50400;166;241;9785980,462
anon_S3012;LEON;1440000;181;1202;2227985,411
anon_S3013;LEON;19800;110;69;3099493,073
anon_S3014;LEON;12000;135;106;6815088,277
anon_S3015;LEON;67500;143;199;1003652,589
anon_S3016;LEON;7500;19;19;2317376,321
anon_S3017;LEON;12000;48;71;485017,706
anon_S3018;LEON;25500;29;18;1581435,584
anon_S3019;LEON;65400;45;23;960585,5964
anon_S3020;LEON;22500;108;106;0
anon_S3021;LEON;4800;143;106;796167,2969
anon_S3022;LEON;135650;504;497;26981976,62
anon_S3023;LEON;82650;295;342;10564944,17
anon_S3024;LEON;0;4;12;716368,3777
anon_S3025;LEON;100650;68;69;1461950,262
anon_S3026;LEON;747900;328;276;23851784,93
anon_S3027;LEON;0;8;12;201435,7214
anon_S3028;LEON;68200;51;45;4995753,533
anon_S3029;LEON;217800;519;701;38928144,45
anon_S3030;LEON;518500;354;322;10766150,14
anon_S3031;LEON;0;10;1;74693,54231
anon_S3032;LEON;0;20;38;0
anon_S3033;LEON;52450;125;132;59496,86883
anon_S3034;LEON;45900;274;206;9603094,592
anon_S3035;LEON;12000;183;166;6013777,503
anon_S3036;LEON;4800;174;170;331159,3563
anon_S3037;LEON;139500;418;293;2504001,665
anon_S3038;LEON;0;0;0;0
anon_S3039;LEON;203425;115;43;3343380,324
anon_S3040;LEON;0;6;0;0
anon_S3041;LEON;0;33;0;0
anon_S3042;LEON;62700;60;41;2712249,719
anon_S3043;LEON;75150;274;129;6653577,737
anon_S3044;LEON;50250;29;34;1758405,488
anon_S3045;LEON;0;0;0;0
anon_S3046;LEON;13800;23;30;2237901,084
anon_S3047;LEON;15300;86;32;1595467,37
anon_S3048;LEON;4080;8;3;0
anon_S3049;LEON;0;0;0;0
anon_S3050;LEON;7500;7;3;516122,6406
anon_S3051;LEON;3300;4;0;53030,93238
anon_S3052;LEON;0;27;30;9229291,191
anon_S3053;LEON;0;0;0;0
anon_S3054;LEON;547300;222;273;923398,1633
anon_S3055;LEON;8100;19;13;243023,6955
anon_S3056;LEON;26450;460;685;9136104,634
anon_S3057;LEON;17100;304;381;32983565,36
anon_S3058;LEON;16050;20;3;556177,9134
anon_S3059;LEON;0;0;0;0
anon_S3060;LEON;19200;6;2;108694,1889
anon_S3061;LEON;58500;32;79;5257826,548
anon_S3062;LEON;0;0;0;0
anon_S3063;LEON;31900;200;261;2100072,612
anon_S3064;LEON;347925;437;359;27171352,73
anon_S3065;LEON;10800;339;231;475264,6617
anon_S3066;LEON;46500;284;290;1261935,434
anon_S3067;LEON;143300;833;852;2721894,96
anon_S3068;LEON;218575;627;561;9632673,745
anon_S3069;LEON;34800;314;608;3680079,136
anon_S3070;LEON;0;184;398;0
anon_S3071;LEON;0;15;12;0
anon_S3072;LEON;43550;298;249;1598352,381
anon_S3073;LEON;19800;94;106;10438164,42
anon_S3074;LEON;31500;53;110;8599085,441
anon_S3075;LEON;70000;30;23;2378932,303
anon_S3076;LEON;43800;316;286;6504313
anon_S3077;LEON;41775;58;22;1773938,073
anon_S3078;LEON;0;6;0;0
anon_S3079;LEON;67410;66;123;5917074,612
anon_S3080;LEON;38400;25;0;0
anon_S3081;LEON;112800;118;256;206354,767
anon_S3082;LEON;1004900;432;452;39127550,82
anon_S3083;LEON;0;9;30;2203800,343
anon_S3084;LEON;72600;27;38;2344027,333
anon_S3085;LEON;0;44;22;0
anon_S3086;LEON;0;8;0;0
anon_S3087;LEON;24000;24;5;2708654,015
anon_S3088;LEON;7200;3;0;0
anon_S3089;LEON;47325;38;34;4743240,367
anon_S3090;LEON;53100;156;236;4350168,88
anon_S3091;LEON;80100;318;405;34289834,58
anon_S3092;LEON;0;3;1;81171,36954
anon_S3093;LEON;7080;6;4;0
anon_S3094;LEON;0;7;6;0
anon_S3095;LEON;0;9;10;4133751,061
anon_S3096;LEON;29600;81;53;658996,4265
anon_S3097;LEON;0;25;59;0
anon_S3098;LEON;7500;4;8;401079,8853
anon_S3099;LEON;0;7;4;0
anon_S3100;LEON;821250;300;489;29451642,51
anon_S3101;LEON;0;0;2;0
anon_S3102;LEON;18600;26;22;2166860,931
anon_S3103;LEON;0;1;0;0
anon_S3104;LEON;48600;91;177;19390151,23
anon_S3105;LEON;0;0;0;0
anon_S3106;LEON;16000;14;1;81361,20564
anon_S3107;LEON;13200;24;29;1185163,082
anon_S3108;LEON;28150;111;67;0
anon_S3109;LEON;40200;24;2;78793,14453
anon_S3110;LEON;17500;25;20;501782,0391
anon_S3111;LEON;0;20;4;0
anon_S3112;LLEIDA;50500;312;218;6737040,479
anon_S3113;LLEIDA;0;8;10;0
anon_S3114;LLEIDA;281700;277;211;15904414,15
anon_S3115;LLEIDA;368020;331;446;16495034,64
anon_S3116;LLEIDA;19200;168;191;7760303,767
anon_S3117;LLEIDA;77900;183;196;1582292,223
anon_S3118;LLEIDA;19400;190;277;6022261,128
anon_S3119;LLEIDA;483500;317;554;52396704,1
anon_S3120;LLEIDA;77925;256;502;52808232,88
anon_S3121;LLEIDA;168250;223;185;17036252,57
anon_S3122;LLEIDA;0;358;305;140616,3523
anon_S3123;LLEIDA;4800;168;98;340423,0325
